loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defectd
539,42,0.18,4.5,2,107,8,5,0.7,69,6,9,132,12,67,151,30,46,126,95,13,1
965,28,0.19,5,7,31,10,5,0.8,134,7,5,345,37,81,167,29,54,131,40,13,1
674,12,0.17,3.7,2,96,8,3,0.5,47,13,6,311,29,63,116,28,57,126,61,8,1
885,20,0.35,5.2,2,91,5,2,0.7,49,6,7,361,41,48,372,26,60,113,95,11,1
938,44,0.19,3.5,7,96,10,5,0.7,96,7,8,244,36,46,380,16,31,126,62,11,1
736,46,0.27,4.6,3,84,8,3,0.7,147,6,10,229,26,75,156,29,49,140,66,20,1
728,14,0.39,4.4,6,59,5,4,0.6,117,13,9,169,13,63,396,30,27,120,44,14,1
791,29,0.48,2.7,2,102,4,4,1,106,9,5,324,33,89,114,25,25,77,92,8,1
758,15,0.14,5.1,5,40,6,4,0.6,120,5,8,80,49,88,470,26,25,86,44,11,1
670,35,0.42,5.8,5,68,6,3,0.6,59,12,6,169,10,92,340,16,36,134,55,5,1
126,17,0.28,4.1,6,45,5,2,0.5,144,11,10,91,50,68,324,20,41,149,70,17,1
723,18,0.23,2.7,2,99,8,4,0.6,131,11,6,381,28,72,302,32,25,63,80,13,1
773,45,0.11,5.5,3,118,7,3,0.6,51,12,7,233,26,39,126,35,27,98,79,15,1
949,27,0.35,4.1,7,60,10,4,0.5,135,8,9,246,10,34,190,20,56,92,81,17,1
810,37,0.48,2.7,5,71,8,4,0.9,45,14,5,255,45,96,360,17,32,83,47,15,1
373,23,0.16,4.1,5,104,8,5,0.7,118,5,6,312,25,23,283,34,52,118,98,13,1
129,49,0.45,2,5,34,8,4,0.6,83,9,9,209,22,31,112,18,27,146,92,11,1
284,42,0.42,5.1,5,109,10,4,0.6,119,14,10,297,34,35,289,16,40,137,54,13,1
379,30,0.21,4.1,3,66,8,2,1,62,5,6,180,47,52,289,26,34,121,68,14,1
819,31,0.41,2.6,5,108,8,3,0.5,103,12,9,396,19,40,479,18,60,77,83,7,1
880,50,0.13,3.5,7,36,7,3,0.6,110,13,10,370,14,82,282,21,25,68,78,20,1
416,26,0.41,2.2,7,117,5,3,0.8,71,7,7,90,31,57,437,20,36,124,87,11,1
447,38,0.17,5.6,6,66,8,2,0.9,131,9,6,229,18,80,496,29,38,87,78,7,1
459,27,0.25,4.1,4,67,8,5,0.8,134,8,10,203,36,98,359,34,30,110,55,16,1
106,25,0.31,3.7,5,63,5,2,0.8,69,8,9,195,12,98,123,24,54,118,44,18,1
285,30,0.5,4.9,3,89,4,3,0.8,62,11,8,137,35,98,398,35,28,150,69,8,1
990,31,0.38,4.7,6,65,10,5,1,108,6,6,297,29,75,147,31,28,90,98,8,1
246,23,0.31,5.3,2,53,9,2,0.6,82,11,8,365,29,49,438,24,36,150,100,9,1
679,39,0.32,3.9,7,88,5,4,0.7,119,5,8,154,16,82,356,25,53,118,98,9,1
773,48,0.34,3.6,3,36,8,2,0.6,132,11,7,94,37,70,298,18,43,75,50,12,1
510,31,0.43,4,3,87,6,5,0.8,129,8,5,314,18,20,170,30,29,89,66,15,1
171,11,0.4,2.1,5,47,4,3,0.7,88,5,10,305,21,42,188,29,49,124,49,9,1
245,18,0.1,5.8,4,76,6,3,0.8,145,7,5,347,10,56,212,19,48,106,54,7,1
858,10,0.24,3.1,6,68,5,5,0.9,111,10,10,268,22,92,168,23,58,128,73,9,1
748,48,0.19,5.2,6,64,4,2,0.8,69,13,7,164,26,47,402,15,46,78,49,10,1
131,40,0.31,2.9,4,73,8,4,1,73,8,5,310,34,36,464,32,33,102,48,5,1
193,10,0.32,5.9,4,49,6,5,0.9,80,11,6,250,44,89,250,29,44,121,87,14,1
864,10,0.41,4.9,2,91,4,3,0.9,54,11,5,207,50,38,318,28,49,114,97,18,1
643,21,0.26,4.3,3,101,6,4,0.6,49,13,5,148,28,86,352,30,26,72,77,5,1
320,36,0.46,5.3,3,82,7,4,0.9,94,7,10,99,24,99,307,28,44,65,46,14,1
485,45,0.47,3.9,7,38,10,4,0.6,148,15,8,280,43,99,307,28,44,102,84,9,1
529,41,0.32,2.6,5,37,4,3,0.7,129,9,10,130,47,27,440,17,57,128,57,13,1
564,35,0.47,2.9,6,107,8,4,0.9,49,5,10,179,31,89,371,32,28,127,71,9,1
449,44,0.41,4.5,2,72,5,5,1,129,11,6,233,26,63,338,15,59,82,82,10,1
261,15,0.27,2.3,7,62,9,5,0.8,47,8,5,141,41,82,254,26,47,69,82,13,1
478,14,0.48,3.9,3,88,4,3,0.8,145,13,10,390,38,52,399,27,30,85,63,16,1
419,44,0.45,5.6,7,113,8,5,0.5,89,15,5,164,14,55,301,22,29,113,64,14,1
838,11,0.33,4.7,7,50,4,3,0.7,84,8,8,314,34,46,496,25,57,95,73,20,1
432,38,0.27,4.8,6,100,5,2,0.8,51,9,10,135,12,24,449,30,26,95,67,19,1
895,17,0.4,4.4,4,90,9,3,0.5,80,11,7,177,26,56,490,28,56,70,52,7,1
681,32,0.32,2.6,2,65,7,3,0.7,123,11,6,192,43,93,450,33,60,83,59,19,1
710,34,0.21,4,3,37,4,3,0.8,52,6,8,369,11,31,135,19,48,132,48,14,1
186,48,0.45,4.5,5,88,6,3,0.9,67,6,8,312,33,66,281,15,57,150,47,13,1
153,32,0.16,3.1,4,70,9,3,0.7,105,12,8,212,39,68,229,27,51,93,95,7,1
259,34,0.38,4.8,3,41,9,3,0.5,59,9,8,253,25,27,114,19,46,97,91,10,1
261,21,0.3,5.9,4,108,8,5,0.8,137,14,8,96,30,85,496,35,36,130,93,20,1
872,10,0.49,2.3,7,61,6,2,0.9,61,10,8,163,44,76,280,24,31,125,81,14,1
732,17,0.46,4.7,7,108,9,4,0.7,61,8,6,140,42,42,352,26,48,147,69,11,1
150,39,0.21,4.8,3,45,8,4,0.5,93,13,9,228,26,62,164,31,56,116,84,11,1
790,33,0.35,3.2,7,62,8,3,0.6,59,12,5,264,26,82,203,16,31,83,49,10,1
183,22,0.39,4.1,7,78,7,3,0.7,118,11,8,201,32,67,344,33,58,128,99,12,1
378,38,0.27,4.7,2,30,6,5,0.9,138,12,5,134,26,65,254,30,51,146,86,13,1
553,10,0.25,5.9,7,60,6,4,0.6,65,14,5,126,45,23,381,25,29,126,54,17,1
777,24,0.45,2.6,3,87,8,2,0.7,88,13,7,268,17,53,277,35,40,135,55,8,1
534,11,0.42,3.8,3,99,8,3,0.7,137,14,10,370,18,52,206,22,56,115,71,20,1
597,27,0.44,5,7,51,4,5,0.6,83,12,6,322,29,30,494,35,35,75,98,14,1
721,32,0.22,5.4,4,101,8,4,1,105,15,7,232,35,25,133,17,55,75,83,9,1
552,22,0.3,4.6,7,33,6,4,0.5,110,11,10,394,16,54,191,23,55,98,95,9,1
524,15,0.22,5.2,4,59,6,4,0.6,69,9,5,321,30,63,107,20,28,75,52,18,1
379,49,0.35,4.5,3,70,4,3,0.6,144,9,5,364,39,42,438,27,42,75,58,13,1
320,50,0.15,3.7,7,82,8,4,0.6,75,8,10,302,12,58,363,26,26,104,68,16,1
873,29,0.13,3.3,5,96,10,4,0.9,132,8,8,292,47,38,111,19,29,67,88,20,1
624,24,0.38,3.1,7,106,5,2,0.8,118,6,6,224,44,78,430,29,25,76,60,10,1
216,24,0.49,3.6,4,107,8,3,0.7,118,7,9,181,18,87,202,27,52,123,56,19,1
453,41,0.11,5.1,5,118,10,3,0.8,89,10,8,393,40,57,202,25,58,72,60,20,1
540,33,0.47,2.3,5,44,7,3,0.9,148,9,10,133,18,91,228,19,40,73,62,8,1
213,12,0.1,3.4,2,116,6,2,0.8,46,12,7,189,46,35,363,17,51,95,86,6,0
390,27,0.12,4.6,6,32,6,2,0.7,82,15,8,174,10,92,425,26,47,124,83,16,0
794,41,0.16,3.2,7,101,7,2,0.5,59,10,10,285,43,41,217,17,28,97,90,13,0
794,48,0.22,2.4,4,113,4,4,0.7,44,11,9,116,46,85,225,16,38,107,53,5,0
707,23,0.36,3.6,2,112,8,4,0.8,132,5,6,227,20,67,477,34,46,68,74,5,0
598,10,0.33,4.1,7,77,10,2,0.7,78,13,6,267,47,65,196,27,52,114,69,13,0
639,22,0.45,3.7,3,98,5,4,0.8,109,5,5,252,11,56,367,31,54,147,84,16,0
783,50,0.13,5.7,2,93,7,2,0.8,109,5,8,108,23,62,450,22,34,70,43,17,0
415,35,0.19,2,4,91,9,4,1,58,12,10,387,17,49,482,27,44,97,84,9,0
146,17,0.36,5.2,5,88,10,3,0.7,80,14,10,167,45,53,411,30,43,97,71,8,0
325,27,0.43,4.3,6,30,4,3,0.9,58,8,10,240,44,98,498,32,39,66,95,18,0
504,46,0.5,2.8,5,90,9,5,0.5,88,15,8,221,16,93,196,32,30,60,73,19,0
713,42,0.15,4.9,6,75,6,3,0.7,144,12,5,81,22,77,140,18,36,69,45,13,0
156,41,0.23,5.3,2,33,6,5,0.7,126,11,10,349,33,42,352,20,55,103,61,17,0
107,20,0.23,2.2,5,43,8,4,0.8,99,7,10,198,33,92,340,30,25,86,69,12,0
309,45,0.18,2.4,2,54,7,2,0.8,127,7,5,234,44,37,440,27,31,132,62,18,0
408,22,0.23,5.1,3,103,6,4,0.6,116,9,7,258,16,81,136,24,26,70,96,17,0
316,46,0.29,5.3,7,113,8,4,0.8,49,6,8,118,11,76,221,35,41,70,93,16,0
885,48,0.31,2.3,5,116,7,5,0.6,134,9,10,155,24,95,326,23,59,119,97,9,0
240,46,0.35,4.9,4,109,4,2,0.7,64,15,10,368,46,98,494,21,28,71,52,9,0
882,21,0.27,4.3,3,57,6,2,1,142,6,9,128,13,66,412,17,42,85,54,16,0
361,14,0.4,4.6,4,106,7,3,1,104,14,9,398,46,56,493,28,48,84,85,15,0
396,47,0.37,2.6,6,110,7,3,0.5,104,13,6,244,44,37,247,26,60,63,83,8,0
435,18,0.21,5.7,4,52,5,4,0.5,87,6,7,356,43,24,406,22,51,61,83,11,0
222,14,0.21,2.6,6,71,5,2,1,51,5,7,321,10,38,367,19,51,74,42,8,0
107,18,0.31,4.1,6,80,4,5,0.6,85,7,9,103,24,67,160,28,54,82,47,11,0
609,26,0.35,5,2,87,10,3,0.9,104,10,5,390,20,92,125,18,33,137,46,12,0
864,46,0.25,5.2,6,108,10,2,0.5,91,5,7,254,50,53,458,21,43,141,63,9,0
540,24,0.35,2.9,4,91,9,4,0.6,113,12,8,168,32,98,305,33,35,139,85,10,0
279,43,0.39,5.1,3,118,4,5,0.7,76,13,7,300,28,64,222,15,54,79,61,17,0
232,27,0.16,4.4,7,68,10,2,0.6,44,10,6,187,20,65,257,26,54,135,97,6,0
489,22,0.49,3.9,6,116,6,3,0.6,118,8,8,273,42,79,183,27,46,82,76,14,0
645,11,0.38,3.6,6,80,7,3,0.9,78,12,7,174,37,40,184,28,56,143,65,11,0
820,44,0.47,2.2,3,61,4,4,0.9,146,8,6,306,29,51,451,28,60,114,92,9,0
335,49,0.27,4.5,6,41,8,4,1,105,15,9,219,50,40,206,26,33,85,71,14,0
612,26,0.46,5.1,6,91,9,5,0.5,99,8,10,170,26,61,358,27,48,129,58,13,0
672,45,0.42,3.7,3,91,6,3,0.8,49,10,8,150,26,65,477,15,41,125,57,11,0
953,39,0.39,4.8,2,38,6,3,0.9,107,5,9,245,49,20,236,15,29,64,49,17,0
784,10,0.22,5.8,7,96,9,5,0.7,107,7,7,367,28,93,365,31,43,68,88,11,0
925,37,0.27,5.2,2,81,7,2,0.8,142,5,7,241,40,79,312,27,39,140,74,11,0
462,13,0.4,5.5,4,53,10,3,1,57,11,9,190,35,63,102,18,43,119,52,15,0
173,30,0.15,5.9,2,82,4,4,0.9,116,12,5,375,37,46,387,15,59,87,98,19,0
506,37,0.44,3.1,4,82,6,4,0.6,118,15,7,293,15,39,399,25,55,97,89,6,0
982,36,0.49,5.2,6,86,4,4,0.7,50,7,5,203,28,59,159,19,47,132,85,20,0
859,27,0.38,2.8,5,97,10,5,0.5,121,8,10,254,21,41,498,34,34,91,50,8,0
143,17,0.47,3.2,5,82,4,3,0.6,99,15,5,93,31,57,165,20,32,125,40,17,0
546,43,0.22,2,5,38,5,4,0.8,108,13,8,159,43,100,324,16,42,76,81,9,0
119,39,0.48,5.4,5,81,10,2,0.9,40,7,5,377,31,92,136,20,54,118,50,15,0
570,41,0.13,3.3,4,59,10,4,1,138,12,6,375,41,57,309,29,35,86,93,5,0
179,33,0.19,2.9,6,58,9,2,0.6,103,13,5,351,49,38,124,23,30,126,57,19,0
982,43,0.43,5,2,101,10,4,0.7,90,6,7,190,25,20,117,22,57,91,70,11,0
420,12,0.38,3.5,3,80,9,5,0.7,93,9,10,253,29,97,211,31,28,121,58,11,0
689,24,0.42,5.5,5,56,5,5,0.8,52,11,9,248,39,73,106,30,36,109,85,19,0
539,13,0.14,3.6,7,98,6,2,0.7,86,14,9,325,13,40,228,18,32,103,51,17,0
687,27,0.15,5.9,2,45,4,2,0.6,72,11,8,81,46,61,473,29,46,101,45,7,0
514,36,0.43,3.9,5,60,7,5,0.6,85,12,10,350,38,79,362,33,38,79,45,12,0
826,44,0.15,5.7,4,31,7,4,0.7,130,11,5,308,32,83,493,21,42,78,62,20,0
755,38,0.34,3.3,5,55,9,3,0.7,106,12,10,214,15,100,340,29,54,92,87,14,0
527,30,0.45,3.1,5,48,6,3,0.8,134,6,9,311,19,51,243,18,34,82,53,17,0
396,10,0.36,5.5,4,82,10,3,0.8,41,9,7,290,26,62,203,35,48,138,72,16,0
217,35,0.35,3.4,3,46,7,5,0.7,124,14,7,247,14,40,478,25,32,100,62,14,0
514,22,0.35,4.3,6,68,7,5,0.8,120,13,5,150,38,52,402,17,36,81,52,14,0
121,31,0.12,5.6,3,117,10,4,0.5,94,8,7,348,48,30,158,19,31,106,95,16,0
432,15,0.4,2.2,3,108,4,3,0.9,53,13,8,284,29,46,363,26,37,133,99,18,0
275,46,0.45,5.6,7,96,10,4,0.6,106,11,6,364,21,31,215,17,31,143,45,7,0
920,11,0.31,3.9,5,83,10,2,0.5,96,9,6,187,28,66,340,16,40,66,43,18,0
732,24,0.27,3.1,2,68,6,4,0.6,46,13,5,359,31,94,109,26,58,109,69,14,0
571,37,0.3,5,6,33,4,2,0.6,43,13,10,212,12,91,305,15,51,134,57,10,0
951,14,0.18,6,7,108,6,2,0.6,50,12,5,183,47,71,337,34,46,89,40,5,0
806,25,0.32,4.5,4,62,8,3,0.9,67,13,10,161,18,68,499,29,27,113,68,18,0
470,22,0.24,2.6,7,81,4,5,0.9,92,15,10,220,12,73,165,17,40,103,58,13,0
190,20,0.31,2.5,4,80,10,4,0.9,80,13,6,325,25,76,286,29,37,82,57,15,0
547,31,0.41,4.5,7,76,8,4,1,48,15,8,296,13,52,271,23,43,112,54,10,0
964,29,0.26,5,6,65,10,5,0.6,58,15,5,126,15,75,229,34,52,121,88,10,0
208,14,0.38,3.6,7,102,6,4,0.9,63,12,9,114,49,99,445,17,40,116,59,20,0
349,50,0.37,4.8,2,92,9,4,0.8,41,8,9,239,32,28,387,33,52,121,46,8,0
546,50,0.17,5.2,3,87,6,5,0.7,48,13,6,195,20,92,141,29,39,103,55,10,0
703,16,0.17,4.5,6,33,9,4,1,93,6,6,214,18,73,255,15,52,86,77,15,0
510,11,0.24,2.3,4,70,7,3,0.7,65,7,8,193,44,70,386,29,38,78,60,13,0
636,40,0.29,4.4,6,58,7,4,0.7,86,14,8,341,31,45,135,22,49,67,57,10,0
180,37,0.2,2.6,4,80,6,2,0.5,97,9,8,192,10,83,100,19,49,150,81,12,0
505,11,0.49,4.1,6,68,7,5,0.9,90,11,7,201,19,48,120,16,26,134,71,20,0
991,47,0.32,5.9,4,64,8,5,0.8,117,10,6,270,29,37,151,23,41,78,81,17,0
417,50,0.21,3.6,3,61,8,3,0.6,53,12,10,93,39,85,188,35,39,81,51,12,0
863,31,0.15,5,7,62,5,3,0.8,70,11,8,288,16,85,400,33,40,108,45,13,0
447,26,0.16,5.7,7,102,10,5,0.9,91,15,9,348,33,84,377,32,44,108,75,19,0
326,25,0.33,2.6,4,113,10,3,0.8,79,5,7,370,20,70,152,20,36,133,53,15,0
441,16,0.11,4,7,73,7,5,0.5,122,15,6,325,41,39,283,20,47,74,73,17,0
897,40,0.16,5,4,66,8,4,0.7,97,7,5,223,34,65,495,32,58,95,97,13,0
272,25,0.14,2.7,5,43,9,3,0.6,63,9,8,231,25,84,422,22,46,73,84,7,0
178,31,0.43,2.3,5,46,5,4,1,149,14,7,209,34,59,363,26,30,136,70,15,0
622,13,0.44,5.5,5,43,8,3,0.5,127,6,10,297,34,36,118,33,29,139,52,5,0
748,31,0.4,3.4,5,113,4,5,0.7,143,7,10,366,43,20,190,24,40,80,79,15,0
216,43,0.25,3.3,2,89,8,2,1,82,9,7,314,40,42,400,34,48,123,62,19,0
643,25,0.36,5.5,7,78,6,3,0.8,115,11,5,143,11,44,396,33,26,75,73,11,0
622,14,0.2,5.1,3,51,7,2,0.7,110,14,5,309,47,52,356,30,60,129,98,12,0
298,48,0.14,5.4,6,36,6,4,0.6,145,5,10,221,45,36,115,19,43,66,86,19,0
894,49,0.12,2.9,6,99,5,5,0.9,85,7,7,390,47,59,237,34,36,100,84,18,0
457,38,0.45,3,5,113,7,3,1,88,10,10,83,10,59,164,23,28,124,85,7,0
459,16,0.39,2.1,4,34,5,2,0.9,109,14,6,394,28,37,406,34,51,139,49,11,0
844,50,0.48,4,7,39,8,5,0.9,74,15,8,246,32,40,465,15,30,80,85,6,0
938,38,0.36,3.4,4,119,10,2,0.8,62,11,8,241,12,93,254,24,55,116,53,20,0
760,47,0.17,3.3,2,52,8,2,0.8,143,13,10,161,44,97,285,15,30,108,57,5,0
934,17,0.28,2.6,7,97,4,4,0.7,52,6,7,393,22,32,292,31,36,127,83,18,0
251,15,0.19,5.7,2,108,9,3,0.9,131,11,7,358,49,78,180,21,59,86,76,15,0
341,13,0.28,3.5,7,61,5,2,0.5,61,11,10,83,26,36,461,25,36,93,61,15,0
205,12,0.39,3.7,6,62,6,4,1,56,9,8,310,40,57,434,27,25,129,59,10,0
249,34,0.19,2.9,2,94,10,3,0.6,105,5,9,126,21,56,469,34,28,124,83,15,0
362,30,0.33,4.4,7,50,5,5,0.5,117,6,5,330,13,23,369,32,41,96,79,9,0
302,14,0.33,3.6,4,98,4,3,0.7,107,12,6,397,39,28,474,17,56,133,91,17,0
277,18,0.17,4.6,6,31,9,3,0.8,80,9,7,296,36,54,158,30,26,138,98,19,0
716,13,0.44,3.1,4,33,10,3,0.8,66,13,10,265,46,83,387,19,27,67,52,6,0
256,38,0.11,5,7,116,10,2,0.7,138,14,8,184,33,39,451,16,44,141,60,13,0
878,13,0.17,2,5,105,10,2,0.5,81,5,8,172,22,38,192,30,25,130,81,14,0
877,29,0.16,4.2,7,50,8,3,0.7,144,14,8,112,35,37,328,30,27,93,67,12,0
771,49,0.48,5.1,5,32,9,5,0.6,72,5,10,304,44,42,299,17,38,141,72,6,0
177,50,0.46,2.1,6,75,7,4,0.9,144,6,7,81,49,58,172,32,38,79,47,14,0
281,37,0.19,3.9,3,61,10,4,0.8,53,8,10,381,19,93,246,32,51,77,75,17,0
891,14,0.26,3.4,3,79,10,5,0.6,73,5,7,138,21,48,216,20,48,93,79,8,0
743,16,0.17,4.7,3,71,4,4,0.8,71,15,5,135,20,100,449,16,52,81,77,17,0
605,13,0.14,5.6,6,33,8,5,0.7,44,7,6,332,43,21,253,20,48,65,47,14,0
575,45,0.27,4.8,7,66,4,4,0.7,52,13,9,322,46,59,110,30,44,83,97,7,0
872,13,0.23,5.8,7,111,4,4,1,121,12,9,359,42,60,242,26,31,110,45,20,0
677,28,0.44,4.4,7,75,5,3,0.7,142,13,8,288,39,96,276,21,49,146,79,10,0
878,34,0.13,2.3,4,81,7,5,0.9,113,8,5,227,43,90,385,23,58,135,48,20,0
693,35,0.22,3.9,6,97,7,5,0.6,72,8,10,388,22,32,484,31,32,98,50,9,0
559,16,0.32,3.5,3,84,10,5,0.6,62,7,9,281,21,88,221,30,42,147,93,6,0
797,49,0.16,2.6,5,109,6,3,1,90,15,9,238,34,32,253,19,42,121,49,11,0
678,36,0.46,4.7,2,83,7,4,0.5,99,5,6,274,47,67,258,28,25,101,85,5,0
758,24,0.23,3.1,2,106,4,3,0.7,69,11,6,246,40,27,312,28,51,101,74,20,0
750,48,0.25,2.4,6,35,10,2,0.9,91,15,5,347,12,57,468,16,30,82,98,11,0
739,49,0.49,3.2,4,34,10,5,0.9,64,15,9,342,24,95,154,23,48,67,82,6,0
430,10,0.42,5.1,2,40,10,2,0.8,59,12,7,394,35,80,134,32,48,150,74,13,0
984,39,0.44,3.4,3,106,6,3,0.6,81,6,8,234,39,88,180,28,53,144,58,12,0
742,34,0.32,4.7,7,51,5,4,0.5,142,9,10,389,32,32,443,32,54,110,50,5,0
423,39,0.23,3.7,5,57,6,2,0.6,142,11,6,152,42,51,347,28,47,109,46,9,0
254,37,0.48,3.1,2,54,9,3,0.5,53,12,6,118,43,54,358,15,40,60,49,20,0
550,49,0.21,4.2,5,41,9,5,0.6,85,15,7,239,14,69,391,18,60,132,66,8,0
169,49,0.15,4.1,5,70,5,4,0.6,70,5,6,333,23,29,269,28,26,127,58,17,0
580,16,0.39,4.7,2,47,5,2,0.6,51,8,10,270,33,89,301,34,29,102,83,11,0
552,31,0.29,3,6,68,4,3,1,45,6,7,355,21,62,344,17,47,101,85,6,0
746,11,0.4,5.1,4,31,4,3,0.5,130,7,9,244,45,81,277,15,56,126,52,13,0
410,39,0.3,3.3,7,64,4,4,0.6,73,13,9,307,32,38,216,21,30,67,100,10,0
915,43,0.16,4.3,3,45,10,5,1,122,11,10,110,49,56,382,22,58,75,61,6,0
381,31,0.26,3.1,5,70,9,4,1,68,14,5,208,11,86,267,16,47,146,71,11,0
705,47,0.2,3.8,2,111,8,5,0.8,42,6,8,94,40,76,391,34,36,78,51,10,0
157,22,0.11,3.4,7,88,4,3,0.7,109,15,10,374,36,42,158,34,30,128,73,20,0
460,16,0.23,5.1,6,71,5,4,1,43,8,5,384,32,48,403,26,58,132,97,13,0
619,16,0.45,4.3,5,95,7,3,0.6,77,7,9,161,48,99,473,35,29,77,58,13,0
175,10,0.33,2.1,6,118,9,4,0.7,81,6,10,282,32,91,154,33,27,75,43,15,0
417,48,0.48,2.1,2,64,7,5,0.6,68,9,10,221,30,60,165,34,40,150,88,15,0
572,14,0.3,3.3,5,118,10,3,0.5,51,12,8,187,46,79,364,21,27,89,62,20,0
562,47,0.39,4.9,3,48,9,2,0.8,44,10,6,283,13,96,127,30,52,134,48,6,0
138,22,0.15,3.1,2,89,5,4,0.6,138,7,5,395,13,55,385,32,58,145,64,7,0
158,46,0.46,5.2,7,84,5,4,0.5,44,10,7,98,47,41,495,17,54,106,93,13,0
477,18,0.34,2.8,3,96,7,3,0.5,61,7,6,145,32,23,150,27,45,131,42,8,0
951,50,0.44,5.3,2,83,7,5,0.7,81,13,9,270,23,31,321,33,36,78,97,18,0
393,42,0.33,2.9,3,41,5,3,0.9,118,9,5,344,47,72,106,28,43,98,77,13,0
178,26,0.1,5.1,7,113,9,5,0.8,45,8,9,240,42,50,112,33,45,128,79,7,0
760,32,0.33,4.1,7,52,8,5,0.9,77,13,7,248,28,34,204,30,35,96,85,16,0
984,36,0.28,4.6,3,91,4,2,0.7,97,11,5,172,48,66,256,32,55,101,97,18,0
975,40,0.16,2.4,6,87,10,3,0.6,87,8,8,259,40,95,325,32,51,138,67,13,0
192,49,0.23,5.4,6,103,5,5,0.9,77,7,9,112,10,93,232,19,47,80,96,20,0
729,38,0.37,5.2,2,55,10,5,0.6,129,7,8,290,28,32,309,15,49,100,77,6,0
708,21,0.34,2.7,2,60,10,2,0.7,141,7,6,140,40,24,245,20,44,93,80,18,0
619,25,0.4,2.6,3,58,5,2,0.6,101,6,5,153,13,24,415,17,52,110,79,17,0
493,18,0.46,2,2,60,4,3,0.8,95,12,6,377,24,72,426,15,45,130,60,12,0
573,12,0.39,4.3,6,72,8,5,0.7,116,5,7,244,28,65,195,24,38,129,71,10,0
694,13,0.19,5.1,6,85,8,2,0.5,51,15,6,224,10,48,428,24,30,116,70,16,0
667,18,0.38,5.4,5,108,5,2,0.6,99,10,9,94,31,88,395,28,41,78,64,8,0
910,29,0.43,2.2,5,69,4,5,0.6,53,5,5,125,18,31,430,23,25,81,68,17,0
856,47,0.16,3.6,5,49,6,5,0.9,68,12,10,311,47,70,103,18,26,112,66,17,0
142,37,0.48,5.8,5,32,6,5,0.6,84,10,9,390,27,79,227,19,55,130,96,19,0
560,42,0.48,3,3,41,5,3,0.8,112,12,5,269,14,67,270,27,41,111,85,17,0
929,32,0.31,5.5,5,100,5,3,0.7,81,13,7,265,47,40,128,22,60,82,52,9,0
685,29,0.15,3.4,3,64,7,3,0.7,48,5,9,370,17,89,282,26,51,109,80,5,0
767,47,0.11,3.4,2,62,8,2,0.8,122,9,10,346,28,99,396,23,36,69,89,9,0
292,44,0.37,3.9,3,71,10,5,0.8,104,12,8,390,31,83,325,23,25,129,56,17,0
429,19,0.49,2.5,7,87,10,5,0.7,75,14,10,367,44,81,223,22,46,115,46,16,0
719,19,0.15,2.2,5,80,4,4,0.8,92,15,6,202,49,80,489,27,31,112,77,9,0
587,40,0.25,2.2,3,78,5,4,1,145,14,6,210,21,85,358,17,44,103,42,11,0
613,29,0.39,2.5,4,40,6,2,0.9,114,9,7,178,49,99,234,34,52,82,73,17,0
254,48,0.39,3.3,4,83,7,4,0.9,128,6,9,325,38,56,376,24,31,73,66,16,0
163,31,0.12,3,6,115,5,4,0.9,53,7,10,102,11,65,467,15,26,63,61,12,0
561,28,0.18,3.8,3,52,10,5,0.6,100,11,10,167,44,32,115,28,46,84,62,10,0
205,33,0.12,2.9,5,103,5,5,0.8,59,9,10,227,20,21,198,35,37,61,51,8,0
930,10,0.12,3.2,4,76,9,3,0.8,105,7,6,115,12,27,452,22,34,101,93,19,0
957,43,0.4,5.8,5,36,5,2,0.7,78,13,10,102,36,78,442,16,55,96,68,16,0
451,47,0.3,3,5,83,8,4,0.8,100,13,5,259,45,57,190,30,52,72,100,9,0
831,19,0.42,2.3,2,66,7,4,0.8,145,12,9,166,12,77,141,25,46,120,94,9,0
186,13,0.37,5.6,5,38,6,3,0.6,50,14,5,339,43,32,313,34,44,119,67,8,0
616,25,0.29,3,7,31,9,3,0.6,58,12,7,201,35,69,170,19,49,93,94,9,0
761,42,0.3,4.1,2,57,5,5,0.8,97,5,9,266,23,54,157,17,37,63,45,10,0
276,45,0.45,2.5,6,39,10,5,0.8,54,10,7,393,35,76,286,30,35,67,95,9,0
140,13,0.28,3.4,7,98,6,5,0.7,118,8,6,291,37,21,476,15,54,141,85,5,0
353,37,0.37,3.5,7,69,7,2,0.6,116,7,9,204,20,44,457,34,37,95,93,18,0
824,32,0.38,5.8,2,38,6,5,0.8,59,11,8,183,17,56,456,32,48,122,90,13,0
548,22,0.39,3.3,4,111,7,3,0.5,102,13,9,110,24,28,394,32,29,84,72,5,0
549,22,0.45,3,5,113,8,5,0.7,61,11,9,104,16,56,351,28,26,83,86,14,0
636,50,0.37,2.9,7,92,7,5,0.5,140,11,7,197,24,36,263,25,59,137,63,17,0
635,22,0.24,3.1,4,61,7,3,0.7,78,12,7,305,12,59,395,32,26,106,100,9,0
724,14,0.19,5.9,5,115,10,4,0.7,50,14,8,214,39,78,115,27,52,68,100,16,0
262,31,0.31,4.5,4,53,8,3,0.7,117,5,6,140,14,93,201,21,39,91,48,7,0
472,22,0.47,3.2,3,111,4,5,0.7,145,6,9,335,36,92,464,19,36,131,73,6,0
